contig	start_pos	end_pos	strand	id	GI	GeneID	gene	description
NC_000913.3	4259237	4259446	D	NP_418469.1	16131871	948553	yjbJ	stress-induced protein, UPF0337 family
NC_000913.3	4259488	4260003	R	NP_418470.4	90111679	948552	zur	transcriptional repressor, Zn(II)-binding
NC_000913.3	4260321	4260575	D	NP_418471.1	16131873	948551	yjbL	uncharacterized protein
NC_000913.3	4260599	4261306	D	NP_418472.1	16131874	948550	yjbM	uncharacterized protein
NC_000913.3	4261669	4262706	D	NP_418473.3	635341467	948558	dusA	tRNA-dihydrouridine synthase A
NC_000913.3	4262840	4263082	D	NP_418474.4	90111680	948557	pspG	phage shock protein G
NC_000913.3	4263248	4264231	R	NP_418475.1	16131877	948556	qorA	quinone oxidoreductase; quinone oxidoreductase, NADPH-dependent
NC_000913.3	4264314	4265729	D	NP_418476.1	16131878	948555	dnaB	replicative DNA helicase; part of primosome; replicative DNA helicase
NC_000913.3	4265782	4266861	D	NP_418477.1	16131879	948564	alr	alanine racemase 1; alanine racemase, biosynthetic, PLP-binding
NC_000913.3	4267114	4268307	D	NP_418478.1	16131880	948563	tyrB	tyrosine aminotransferase, tyrosine repressible; tyrosine aminotransferase, tyrosine-repressible, PLP-dependent
NC_000913.3	4268809	4269012	R	YP_001165333.1	145698341	5061529	yjbS	uncharacterized protein
NC_000913.3	4269414	4270127	D	NP_418479.1	16131881	948562	aphA	diadenosine tetraphosphatase; acid phosphatase/phosphotransferase, class B, non-specific
NC_000913.3	4270238	4270654	D	NP_418480.1	16131882	948561	yjbQ	thiamine phosphate synthase
NC_000913.3	4270658	4271014	D	NP_418481.1	16131883	948560	yjbR	DUF419 family protein
NC_000913.3	4271049	4273871	R	NP_418482.1	16131884	948559	uvrA	excision nuclease subunit A; ATPase and DNA damage recognition protein of nucleotide excision repair excinuclease UvrABC
NC_000913.3	4274125	4274661	D	NP_418483.1	16131885	948570	ssb	ssDNA-binding protein; single-stranded DNA-binding protein
NC_000913.3	4274760	4275041	R	NP_418484.4	90111681	948569	yjcB	putative inner membrane protein
NC_000913.3	4275471	4277057	D	NP_418485.1	16131887	948568	yjcC	putative membrane-anchored cyclic-di-GMP phosphodiesterase
NC_000913.3	4277060	4277383	R	NP_418486.1	16131888	948567	soxS	regulation of superoxide response regulon; superoxide response regulon transcriptional activator; autoregulator
NC_000913.3	4277469	4277933	D	NP_418487.1	16131889	948566	soxR	redox-sensing activator of soxS; redox-sensitive transcriptional activator of soxS; autorepressor
NC_000913.3	4278479	4279828	D	NP_418488.1	16131890	948565	yjcD	inner membrane putative guanine permease
NC_000913.3	4279980	4281629	D	NP_418489.1	16131891	948577	yjcE	putative cation/proton antiporter
NC_000913.3	4281783	4283075	R	NP_418490.1	16131892	948576	yjcF	pentapeptide repeats protein
NC_000913.3	4283253	4284902	R	NP_418491.1	16131893	948575	actP	acetate permease; also transports glycolate with a rate high enough to support growth on this carbon source; acetate transporter
NC_000913.3	4284899	4285213	R	NP_418492.1	16131894	948574	yjcH	DUF485 family inner membrane protein
NC_000913.3	4285413	4287371	R	NP_418493.1	16131895	948572	acs	acetyl-CoA synthetase
NC_000913.3	4287764	4289200	D	NP_418494.1	16131896	948571	nrfA	periplasmic cytochrome c(552): plays a role in nitrite reduction; nitrite reductase, formate-dependent, cytochrome
NC_000913.3	4289245	4289811	D	NP_418495.2	90111682	948573	nrfB	formate-dependent nitrite reductase; a penta-haeme cytochrome c; nitrite reductase, formate-dependent, penta-heme cytochrome c
NC_000913.3	4289808	4290479	D	NP_418496.1	16131898	948581	nrfC	formate-dependent nitrite reductase; Fe-S centers; formate-dependent nitrite reductase, 4Fe4S subunit
NC_000913.3	4290476	4291432	D	NP_418497.1	16131899	948580	nrfD	formate-dependent nitrate reductase complex; transmembrane protein; formate-dependent nitrite reductase, membrane subunit
NC_000913.3	4291512	4293170	D	NP_418498.1	16131900	948579	nrfE	formate-dependent nitrite reductase; possible assembly function; heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfE
NC_000913.3	4293163	4293546	D	NP_418499.1	16131901	948578	nrfF	part of formate-dependent nitrite reductase complex; heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfF
NC_000913.3	4293543	4294139	D	NP_418500.1	16131902	948592	nrfG	part of formate-dependent nitrite reductase complex; heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfG
NC_000913.3	4294481	4295794	D	NP_418501.1	16131903	948591	gltP	glutamate-aspartate symport protein; glutamate/aspartate:proton symporter
NC_000913.3	4296436	4297125	R	NP_418502.1	16131904	948586	yjcO	Sel1 family TPR-like repeat protein
NC_000913.3	4297219	4299366	R	NP_418503.1	16131905	948584	fdhF	selenopolypeptide subunit of formate dehydrogenase H; formate dehydrogenase-H, selenopolypeptide subunit
NC_000913.3	4299564	4301030	R	NP_418504.1	16131906	948583	mdtP	putative enzyme; outer membrane factor of efflux pump
NC_000913.3	4301027	4303078	R	NP_418505.2	90111683	948582	mdtO	putative enzyme; membrane translocase (MDR) of MdtNOP efflux pump, PET family
NC_000913.3	4303078	4304109	R	NP_418506.1	16131908	948598	mdtN	putative membrane protein; membrane fusion protein of efflux pump
NC_000913.3	4304128	4304403	R	YP_001165334.1	145698342	5061530	ytcA	putative inner membrane DUF1656 family protein; efflux pump associated
NC_000913.3	4304612	4306597	R	NP_418507.2	90111684	948597	yjcS	metallo-beta-lactamase superfamily protein
NC_000913.3	4306870	4307799	R	NP_418508.1	16131910	948596	alsK	D-allose kinase
NC_000913.3	4307783	4308478	R	NP_418509.1	16131911	948595	alsE	allulose-6-phosphate 3-epimerase
NC_000913.3	4308489	4309469	R	NP_418510.1	16131912	948594	alsC	membrane component of ABC superfamily; D-allose transporter subunit
NC_000913.3	4309448	4310980	R	NP_418511.1	16131913	948593	alsA	fused D-allose transporter subunits of ABC superfamily: ATP-binding components
NC_000913.3	4311107	4312042	R	NP_418512.1	16131914	948604	alsB	periplasmic-binding component of ABC superfamily; D-allose transporter subunit
NC_000913.3	4312101	4312991	R	NP_418513.4	90111685	948603	alsR	transcriptional repressor of rpiB expression; d-allose-inducible als operon transcriptional repressor; autorepressor; repressor of rpiR
NC_000913.3	4313350	4313799	D	NP_418514.1	16131916	948602	rpiB	ribose 5-phosphate isomerase B; ribose 5-phosphate isomerase B/allose 6-phosphate isomerase
NC_000913.3	4313868	4314197	D	YP_026281.1	49176458	2847754	yjdP	conserved hypothetical protein; conserved in EDL933 and CFT073; on opposite strand of the now deaccessioned phnQ (b4091); putative periplasmic protein
NC_000913.3	4314344	4315102	R	NP_418516.1	16131918	948600	phnP	phosphonate metabolism; 5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase
NC_000913.3	4315104	4315538	R	NP_418517.1	16131919	948599	phnO	putative regulator, phn operon; aminoalkylphosphonate N-acetyltransferase
NC_000913.3	4315525	4316082	R	NP_418518.1	16131920	948608	phnN	ATP-binding component of phosphonate transport; ribose 1,5-bisphosphokinase
NC_000913.3	4316082	4317218	R	NP_418519.1	16131921	948613	phnM	phosphonate metabolism; ribophosphonate triphosphate hydrolase
NC_000913.3	4317215	4317895	R	NP_418520.1	16131922	948612	phnL	ATP-binding component of phosphonate transport; ribophosphonate triphosphate synthase subunit; putative ABC transporter ATP-binding protein
NC_000913.3	4318006	4318764	R	YP_026282.1	49176459	948611	phnK	ATP-binding component of phosphonate transport; carbon-phosphorus lyase complex subunit, putative ATP transporter ATP-binding protein
NC_000913.3	4318761	4319606	R	NP_418522.1	16131924	948606	phnJ	phosphonate metabolism; carbon-phosphorus lyase, SAM-dependent
NC_000913.3	4319599	4320663	R	NP_418523.1	16131925	948605	phnI	phosphonate metabolism; ribophosphonate triphosphate synthase complex putative catalytic subunit
NC_000913.3	4320663	4321247	R	NP_418524.1	16131926	948619	phnH	phosphonate metabolism; ribophosphonate triphosphate synthase subunit
NC_000913.3	4321244	4321696	R	NP_418525.1	16131927	948618	phnG	phosphonate metabolism; ribophosphonate triphosphate synthase subunit
NC_000913.3	4321697	4322422	R	NP_418526.1	16131928	948617	phnF	putative transcriptional regulator; putative DNA-binding transcriptional regulator of phosphonate uptake and biodegradation
NC_000913.3	4322443	4323230	R	b4104		948625	phnE	defective phosphonate ABC transporter permease;transport; Transport of small molecules: Anions; membrane channel protein component of Pn transporter; membrane component of ABC superfamily; <NULL_VALUE>
NC_000913.3	4323336	4324352	R	NP_418529.1	16131931	948624	phnD	periplasmic binding protein component of Pn transporter; periplasmic binding component of ABC superfamily; phosphonate ABC transporter periplasmic binding protein
NC_000913.3	4324377	4325165	R	NP_418530.1	16131932	948623	phnC	ATP-binding component of phosphonate transport; ATP-binding component of ABC superfamily; phosphonate ABC transporter ATP-binding subunit
NC_000913.3	4325298	4325741	R	NP_418531.1	16131933	948622	yjdN	metalloprotein superfamily protein
NC_000913.3	4326399	4326734	R	NP_418532.1	16131934	948621	yjdM	zinc-ribbon family protein
NC_000913.3	4327135	4329363	D	NP_418533.1	16131935	948620	crfC	putative vimentin; clamp-binding sister replication fork colocalization protein, dynamin-related
NC_000913.3	4329360	4330238	D	NP_418534.4	90111687	948633	yjcZ	YjcZ family protein, mutational suppressor of yhjH motility mutation
NC_000913.3	4330502	4332004	D	NP_418535.1	16131937	948626	proP	low-affinity transport system; proline permease II; proline/glycine betaine transporter
NC_000913.3	4332116	4332205	D	YP_004831120.1	345452724	11115379	pmrR	putative membrane-bound BasS regulator
NC_000913.3	4332181	4333272	R	NP_418536.1	16131938	948632	basS	sensor protein for basR; sensory histidine kinase in two-component regulatory system with BasR
NC_000913.3	4333282	4333950	R	NP_418537.1	16131939	948631	basR	transcriptional regulatory protein, member of 2-component regulatory system; response regulator in two-component regulatory system with BasS
NC_000913.3	4333947	4335590	R	NP_418538.2	90111688	948629	eptA	lipid A phosphoethanolamine transferase
NC_000913.3	4335694	4337031	R	NP_418539.1	16131941	948628	adiC	putative amino acid/amine transport protein, cryptic; arginine:agmatine antiporter
NC_000913.3	4337168	4337929	R	NP_418540.1	16131942	948627	adiY	putative ARAC-type regulatory protein; adi system transcriptional activator
NC_000913.3	4338254	4340521	R	NP_418541.2	221800782	948638	adiA	arginine decarboxylase
NC_000913.3	4340720	4341628	R	NP_418542.1	16131944	948637	melR	regulator of melibiose operon; melibiose operon transcriptional regulator; autoregulator
NC_000913.3	4341911	4343266	D	NP_418543.1	16131945	948636	melA	alpha-galactosidase; alpha-galactosidase, NAD(P)-binding
NC_000913.3	4343369	4344790	D	NP_418544.2	345452725	948635	melB	melibiose permease II; melibiose:sodium symporter
NC_000913.3	4344929	4345558	R	NP_418545.1	16131947	948634	yjdF	DUF2238 family inner membrane protein
NC_000913.3	4345680	4347326	R	NP_418546.1	16131948	948642	fumB	fumarase B= fumarate hydratase Class I; anaerobic isozyme; anaerobic class I fumarate hydratase (fumarase B)
NC_000913.3	4347404	4348744	R	NP_418547.1	16131949	948641	dcuB	anaerobic dicarboxylate transport; C4-dicarboxylate transporter, anaerobic; DcuS co-sensor
NC_000913.3	4349315	4350034	R	NP_418548.1	16131950	948640	dcuR	response regulator in two-component regulatory system with DcuS
NC_000913.3	4350031	4351662	R	NP_418549.1	16131951	948639	dcuS	sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration
NC_000913.3	4351843	4352073	D	NP_418550.1	16131952	948648	yjdI	putative 4Fe-4S mono-cluster protein
NC_000913.3	4352085	4352357	D	NP_418551.1	16131953	948647	yjdJ	putative acyl-CoA transferase
NC_000913.3	4352584	4352880	D	NP_418552.1	16131954	948646	yjdK	uncharacterized protein
NC_000913.3	4352908	4353081	D	YP_588474.1	94541131	1450308	yjdO	uncharacterized protein
NC_000913.3	4353200	4354717	R	NP_418553.1	16131955	948645	lysU	lysine tRNA synthetase, inducible; heat shock protein; lysine tRNA synthetase, inducible
NC_000913.3	4354954	4356411	R	NP_418554.1	16131956	948644	dtpC	putative peptide transporter; dipeptide and tripeptide permease
NC_000913.3	4356470	4358617	R	NP_418555.1	16131957	948643	cadA	lysine decarboxylase, acid-inducible
NC_000913.3	4358697	4360031	R	NP_418556.1	16131958	948654	cadB	transport of lysine/cadaverine; putative lysine/cadaverine transporter
NC_000913.3	4360396	4361934	R	NP_418557.1	16131959	948653	cadC	transcriptional activator of cad operon; cadBA operon transcriptional activator
NC_000913.3	4362191	4362353	R	b4654		5625580	yjdQ	pseudogene, P4-like integrase remnant; <NULL_VALUE>
NC_000913.3	4362733	4363308	R	NP_418558.2	90111689	948650	yjdC	putative transcriptional regulator
NC_000913.3	4363345	4365042	R	NP_418559.1	16131961	948649	dsbD	thiol:disulfide interchange protein; copper tolerance; fused thiol:disulfide interchange protein: activator of DsbC/conserved protein
NC_000913.3	4365018	4365356	R	NP_418560.1	16131962	948660	cutA	divalent cation tolerance protein; cytochrome c biogenesis; divalent-cation tolerance protein, copper sensitivity
NC_000913.3	4365472	4366773	R	NP_418561.1	16131963	948659	dcuA	anaerobic dicarboxylate transport; C4-dicarboxylate antiporter
NC_000913.3	4366891	4368327	R	NP_418562.4	90111690	948658	aspA	aspartate ammonia-lyase (aspartase); aspartate ammonia-lyase
NC_000913.3	4368664	4369140	D	NP_418564.2	90111691	948657	fxsA	suppressor of F exclusion of phage T7
NC_000913.3	4369156	4370412	R	NP_418565.1	16131966	948656	yjeH	putative transport; putative transporter
NC_000913.3	4370688	4370981	D	NP_418566.1	16131967	948655	groS	GroES, 10 Kd chaperone binds to Hsp60 in pres. Mg-ATP, suppressing its ATPase activity; Cpn10 chaperonin GroES, small subunit of GroESL
NC_000913.3	4371025	4372671	D	NP_418567.1	16131968	948665	groL	Cpn60 chaperonin GroEL, large subunit of GroESL
NC_000913.3	4372809	4373162	D	NP_418568.2	90111692	948664	yjeI	DUF4156 family lipoprotein
NC_000913.3	4373365	4374234	R	NP_418569.1	16131970	948663	yjeJ	uncharacterized protein
NC_000913.3	4374629	4375657	R	NP_418570.1	16131971	948662	epmB	EF-P-Lys34 lysylation protein; weak lysine 2,3-aminomutase
NC_000913.3	4375699	4376265	D	NP_418571.1	16131972	948661	efp	elongation factor P (EF-P); polyproline-specific translation elongation factor EF-P
NC_000913.3	4376317	4376442	D	YP_026283.1	49176462	2847736	ecnA	entericidin A; antidote to lipoprotein entericidin B; component of a chromosomally encoded addiction module; entericidin A membrane lipoprotein, antidote entericidin B
NC_000913.3	4376553	4376699	D	YP_026284.1	49176463	2847737	ecnB	entericidin B; bacteriolytic lipoprotein; component of a chromosomally encoded addiction module; entericidin B membrane lipoprotein
NC_000913.3	4376875	4377192	D	NP_418572.4	90111693	948671	sugE	suppresses groEL, may be chaperone; multidrug efflux system protein
NC_000913.3	4377189	4377722	R	NP_418573.1	16131974	948670	blc	outer membrane lipoprotein (lipocalin), cell division and growth function
NC_000913.3	4377811	4378944	R	NP_418574.1	16131975	948669	ampC	beta-lactamase; penicillin resistance; penicillin-binding protein; beta-lactamase, intrinsically weak
NC_000913.3	4379007	4379366	R	NP_418575.1	16131976	948668	frdD	fumarate reductase, anaerobic, membrane anchor polypeptide; fumarate reductase (anaerobic), membrane anchor subunit
NC_000913.3	4379377	4379772	R	NP_418576.1	16131977	948680	frdC	fumarate reductase, anaerobic, membrane anchor polypeptide; fumarate reductase (anaerobic), membrane anchor subunit
NC_000913.3	4379783	4380517	R	NP_418577.1	16131978	948666	frdB	fumarate reductase, anaerobic, iron-sulfur protein subunit; fumarate reductase (anaerobic), Fe-S subunit
NC_000913.3	4380510	4382318	R	NP_418578.1	16131979	948667	frdA	fumarate reductase, anaerobic, flavoprotein subunit; fumarate reductase (anaerobic) catalytic and NAD/flavoprotein subunit
NC_000913.3	4382643	4383620	D	NP_418579.2	90111694	948672	epmA	putative lysyl-tRNA synthetase; Elongation Factor P Lys34 lysyltransferase
NC_000913.3	4383839	4385341	D	NP_418580.2	90111695	948679	yjeM	putative transport; putative transporter
NC_000913.3	4385393	4385707	D	NP_418581.1	16131982	948678	yjeN	uncharacterized protein
NC_000913.3	4385704	4386018	D	NP_418582.1	16131983	948677	yjeO	inner membrane protein
NC_000913.3	4386047	4389370	R	NP_418583.1	16131984	948676	mscM	putative periplasmic binding protein; mechanosensitive channel protein, miniconductance
NC_000913.3	4389392	4390360	R	NP_418584.1	16131985	948673	psd	phosphatidylserine decarboxylase; phospholipid synthesis; phosphatidylserine decarboxylase
NC_000913.3	4390457	4391509	R	NP_418585.4	90111696	948674	rsgA	ribosome small subunit-dependent GTPase A
NC_000913.3	4391604	4392149	D	NP_418586.4	90111697	948675	orn	oligoribonuclease
NC_000913.3	4392892	4392945	D	YP_002791261.1	226524762	7751630	yjeV	uncharacterized protein
NC_000913.3	4392928	4394067	R	NP_418587.1	16131988	948686	queG	epoxyqueuosine reductase, cobalamine-stimulated; queosine biosynthesis
NC_000913.3	4394066	4395613	D	NP_418588.1	16131989	948685	nnr	bifunctional NAD(P)H-hydrate repair enzyme; C-terminal domain ADP-dependent (S)-NAD(P)H-hydrate dehydratase and N-terminal domain NAD(P)H-hydrate epimerase
NC_000913.3	4395585	4396046	D	NP_418589.1	16131990	948684	tsaE	tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; ADP binding protein
NC_000913.3	4396065	4397402	D	NP_418590.1	16131991	948683	amiB	N-acetylmuramoyl-l-alanine amidase II; a murein hydrolase; N-acetylmuramoyl-l-alanine amidase II
NC_000913.3	4397412	4399259	D	NP_418591.1	16131992	948691	mutL	enzyme in methyl-directed mismatch repair; methyl-directed mismatch repair protein
NC_000913.3	4399252	4400202	D	NP_418592.1	16131993	948690	miaA	delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase
NC_000913.3	4400288	4400596	D	NP_418593.1	16131994	948689	hfq	host factor I for bacteriophage Q beta replication, a growth-related protein; global sRNA chaperone; HF-I, host factor for RNA phage Q beta replication
NC_000913.3	4400672	4401952	D	NP_418594.1	16131995	948688	hflX	GTP - binding subunit of protease specific for phage lambda cII repressor; GTPase, stimulated by 50S subunit binding
NC_000913.3	4402038	4403297	D	NP_418595.1	16131996	948698	hflK	protease specific for phage lambda cII repressor; modulator for HflB protease specific for phage lambda cII repressor
NC_000913.3	4403300	4404304	D	NP_418596.1	16131997	948697	hflC	protease specific for phage lambda cII repressor; modulator for HflB protease specific for phage lambda cII repressor
NC_000913.3	4404386	4404583	D	NP_418597.1	16131998	948696	yjeT	DUF2065 family protein
NC_000913.3	4404687	4405985	D	NP_418598.1	16131999	948695	purA	adenylosuccinate synthetase
NC_000913.3	4406190	4406615	D	NP_418599.1	16132000	948693	nsrR	nitric oxide-sensitive repressor for NO regulon
NC_000913.3	4406654	4409095	D	NP_418600.4	90111698	948692	rnr	exoribonuclease R, RNase R
NC_000913.3	4409275	4410006	D	NP_418601.1	16132002	948694	rlmB	23S rRNA mG2251 2'-O-ribose methyltransferase, SAM-dependent
NC_000913.3	4410133	4410534	D	NP_418602.1	16132003	948704	yjfI	DUF2170 family protein
NC_000913.3	4410553	4411251	D	NP_418603.1	16132004	948703	yjfJ	putative alpha helical protein; PspA/IM30 family protein
NC_000913.3	4411302	4411961	D	NP_418604.1	16132005	948702	yjfK	DUF2491 family protein
NC_000913.3	4411979	4412377	D	NP_418605.1	16132006	948701	yjfL	UPF0719 family inner membrane protein
NC_000913.3	4412387	4413025	D	NP_418606.1	16132007	948700	yjfM	DUF1190 family protein
NC_000913.3	4413028	4414191	D	NP_418607.1	16132008	948699	yjfC	putative synthetase/amidase; ATP-Grasp family ATPase
NC_000913.3	4414275	4415900	D	NP_418608.6	162135915	948710	aidB	putative acyl coenzyme A dehydrogenase; DNA alkylation damage repair protein; flavin-containing DNA binding protein, weak isovaleryl CoA dehydrogenase
NC_000913.3	4416017	4416292	R	NP_418609.4	90111700	948709	yjfN	DUF1471 family periplasmic protein
NC_000913.3	4416441	4416770	R	NP_418610.4	90111701	948708	bsmA	bioflm peroxide resistance protein
NC_000913.3	4416952	4417701	D	NP_418611.1	16132012	948707	yjfP	acyl CoA esterase
NC_000913.3	4417698	4418453	R	NP_418612.1	16132013	948706	ulaR	putative DEOR-type transcriptional regulator; transcriptional repressor for the L-ascorbate utilization (ula) divergent operon
NC_000913.3	4418561	4419625	R	NP_418613.2	90111702	948705	ulaG	L-ascorbate 6-phosphate lactonase
NC_000913.3	4419980	4421377	D	NP_418614.4	90111703	948717	ulaA	L-ascorbate-specific enzyme IIC permease component of PTS
NC_000913.3	4421393	4421698	D	NP_418615.1	16132016	948716	ulaB	L-ascorbate-specific enzyme IIB component of PTS
NC_000913.3	4421708	4422172	D	NP_418616.1	16132017	948715	ulaC	putative PTS system enzyme II A component; L-ascorbate-specific enzyme IIA component of PTS
NC_000913.3	4422186	4422836	D	NP_418617.1	16132018	948714	ulaD	probable hexulose-6-phosphate synthase; 3-keto-L-gulonate 6-phosphate decarboxylase
NC_000913.3	4422846	4423700	D	NP_418618.1	16132019	948712	ulaE	putative hexulose-6-phosphate isomerase; L-xylulose 5-phosphate 3-epimerase
NC_000913.3	4423700	4424386	D	NP_418619.1	16132020	948711	ulaF	putative epimerase/aldolase; L-ribulose 5-phosphate 4-epimerase
NC_000913.3	4424516	4424791	R	NP_418620.1	16132021	948713	yjfY	YhcN family protein, periplasmic
NC_000913.3	4425118	4425513	D	NP_418621.5	296044035	948723	rpsF	30S ribosomal subunit protein S6
NC_000913.3	4425520	4425834	D	NP_418622.1	16132023	948722	priB	primosomal replication protein N; primosomal protein N
NC_000913.3	4425839	4426066	D	NP_418623.1	16132024	948721	rpsR	30S ribosomal subunit protein S18
NC_000913.3	4426108	4426557	D	NP_418624.1	16132025	948720	rplI	50S ribosomal subunit protein L9
NC_000913.3	4426628	4427422	R	NP_418625.1	16132026	948719	yjfZ	uncharacterized protein
NC_000913.3	4427694	4428095	D	b4205		948718	ytfA	pseudogene, related to transcriptional regulators; <NULL_VALUE>
NC_000913.3	4428079	4428717	R	NP_418627.4	162135916	948727	ytfB	OapA family protein
NC_000913.3	4428935	4429555	D	NP_418628.4	90111705	948726	fklB	FKBP-type 22KD peptidyl-prolyl cis-trans isomerase (rotamase); FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)
NC_000913.3	4429864	4431276	D	NP_418629.1	16132030	948725	cycA	transport of D-alanine, D-serine, and glycine; D-alanine/D-serine/glycine transporter
NC_000913.3	4431321	4431983	R	NP_418630.1	16132031	948724	ytfE	iron-sulfur cluster repair protein RIC
NC_000913.3	4432091	4433056	R	NP_418631.2	226524763	948732	ytfF	putative transmembrane subunit; DMT transporter family inner membrane protein
NC_000913.3	4433164	4434024	R	NP_418632.1	16132033	948731	qorB	putative oxidoreductase; NAD(P)H:quinone oxidoreductase
NC_000913.3	4434113	4434493	D	NP_418633.4	90111706	948730	ytfH	DUF24 family HxlR-type putative transcriptional regulator
NC_000913.3	4434622	4436565	R	NP_418634.1	16132035	948729	cpdB	2':3'-cyclic-nucleotide 2'-phosphodiesterase
NC_000913.3	4436755	4437495	D	NP_418635.1	16132036	948728	cysQ	affects pool of 3'-phosphoadenosine-5'-phosphosulfate in pathway of sulfite synthesis; 3'(2'),5'-bisphosphate nucleotidase
NC_000913.3	4437707	4438645	D	YP_026285.1	49176474	948738	ytfI	uncharacterized protein
NC_000913.3	4438708	4439262	R	NP_418637.1	16132038	948737	ytfJ	putative transcriptional regulator
NC_000913.3	4439587	4439793	D	NP_418638.2	90111707	948736	ytfK	DUF1107 family protein
NC_000913.3	4439872	4441215	R	NP_418639.1	16132040	948735	ytfL	putative transport protein; UPF0053 family inner membrane protein
NC_000913.3	4441538	4442176	R	NP_418640.1	16132041	948734	msrA	peptide methionine sulfoxide reductase; methionine sulfoxide reductase A
NC_000913.3	4442382	4444115	D	NP_418641.1	16132042	948733	tamA	translocation and assembly module for autotransporter export, outer membrane subunit
NC_000913.3	4444112	4447891	D	NP_418642.1	16132043	948742	tamB	translocation and assembly module for autotransporter export, inner membrane subunit
NC_000913.3	4447894	4448235	D	NP_418643.1	16132044	948741	ytfP	GGCT-like protein
NC_000913.3	4448447	4448698	D	NP_418645.2	90111708	948739	chpS	suppressor of inhibitory function of ChpB, PemI-like, autoregulated; antitoxin of the ChpBS toxin-antitoxin system
NC_000913.3	4448692	4449042	D	NP_418646.1	16132047	948747	chpB	probable growth inhibitor, PemK-like, autoregulated; toxin of the ChpB-ChpS toxin-antitoxin system
NC_000913.3	4449122	4449652	R	NP_418647.1	16132048	948748	ppa	inorganic pyrophosphatase
NC_000913.3	4449962	4450918	D	NP_418648.1	16132049	948746	ytfQ	putative LACI-type transcriptional regulator; galactofuranose binding proteint: periplasmic-binding component of ABC superfamily
NC_000913.3	4451058	4452560	D	YP_026286.1	49176475	2847725	ytfR	putative sugar transport protein (ABC superfamily, atp_bind); putative ABC superfamily sugar transporter ATP-binding subunit
NC_000913.3	4452571	4453596	D	NP_418651.3	145698343	948743	ytfT	putative transport system permease protein; inner membrane putative ABC superfamily sugar transporter permease
NC_000913.3	4453583	4454578	D	NP_418652.2	90111710	948754	yjfF	putative transport system permease protein; inner membrane putative ABC superfamily sugar transporter permease
NC_000913.3	4454611	4455609	R	NP_418653.1	16132054	948753	fbp	fructose-1,6-bisphosphatase I
NC_000913.3	4455785	4457158	D	NP_418654.1	16132055	948752	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
NC_000913.3	4457314	4457865	R	NP_418655.1	16132056	948751	yjgA	putative alpha helix protein; ribosome-associated UPF0307 family protein
NC_000913.3	4457959	4459311	D	NP_418656.1	16132057	948750	pmbA	maturation of antibiotic MccB17, see tld genes; putative antibiotic peptide MccB17 maturation peptidase
NC_000913.3	4459490	4459855	D	b4236		948758	cybC	pseudogene, truncated cytochrome b562; cytochrome b(562); <NULL_VALUE>
NC_000913.3	4459900	4460364	R	NP_418658.1	16132059	948757	nrdG	anaerobic ribonucleotide reductase activating protein
NC_000913.3	4460522	4462660	R	NP_418659.1	16132060	948755	nrdD	anaerobic ribonucleoside-triphosphate reductase
NC_000913.3	4463054	4464709	R	NP_418660.1	16132061	948762	treC	trehalase 6-P hydrolase; trehalose-6-P hydrolase
NC_000913.3	4464759	4466180	R	NP_418661.1	16132062	948761	treB	PTS system enzyme II, trehalose specific; fused trehalose(maltose)-specific PTS enzyme: IIB component/IIC component
NC_000913.3	4466299	4467246	R	NP_418662.1	16132063	948760	treR	repressor of treA,B,C; trehalose 6-phosphate-inducible trehalose regulon transcriptional repressor
NC_000913.3	4467431	4467484	D	YP_003933616.1	308209623	9797237	mgtL	regulatory leader peptide for mgtA
NC_000913.3	4467625	4470321	D	NP_418663.1	16132064	948778	mgtA	Mg2+ transport ATPase, P-type 1; magnesium transporter
NC_000913.3	4470527	4470913	R	NP_418664.2	90111711	948771	ridA	enamine/imine deaminase, reaction intermediate detoxification
NC_000913.3	4470986	4471447	R	NP_418665.1	16132066	948763	pyrI	aspartate carbamoyltransferase, regulatory subunit
NC_000913.3	4471460	4472395	R	NP_418666.1	16132067	948767	pyrB	aspartate carbamoyltransferase, catalytic subunit
NC_000913.3	4472399	4472533	R	NP_418667.1	16132068	948768	pyrL	pyrBI operon leader peptide
NC_000913.3	4472814	4473209	R	NP_418669.1	16132070	948769	yjgH	UPF0131 family protein
NC_000913.3	4473340	4474053	R	NP_418670.1	16132071	948765	bdcA	putative oxidoreductase; c-di-GMP-binding biofilm dispersal mediator protein
NC_000913.3	4474124	4474717	D	NP_418672.4	90111712	948775	bdcR	transcriptional repressor for divergent bdcA
NC_000913.3	4474862	4475314	D	NP_418673.4	90111713	948777	tabA	biofilm modulator regulated by toxins; DUF386 family protein, cupin superfamily
NC_000913.3	4475437	4477251	D	NP_418674.2	90111714	948776	yjgL	uncharacterized protein
