contig	start_pos	end_pos	strand	id	GI	GeneID	gene	description
NC_004331.2	247514	251953	D	XP_001349776.1	124512840	814003	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	252728	253990	R	XP_001349777.1	124512842	814004	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	255332	256318	D	XP_001349778.1	124512844	814005	ApiAP2	transcription factor with AP2 domain(s), putative
NC_004331.2	256632	267384	R	XP_002808997.1	296005337	813821	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	268987	270939	R	XP_001349781.1	124512850	813842	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	271613	273928	D	XP_001349782.1	124512852	814006	<NULL_VALUE>	conserved protein, unknown function
NC_004331.2	274275	275402	R	XP_001349783.1	124512854	814007	<NULL_VALUE>	membrane integral peptidase, M50 family, putative
NC_004331.2	277341	277931	D	XP_001349784.1	124512856	814008	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	278496	279335	D	XP_001349785.1	124512858	814009	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	280192	281903	R	XP_001349786.1	124512860	814010	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	283677	287702	D	XP_001349787.1	124512862	813852	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	288365	288763	D	XP_002808998.1	296005339	813863	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	289766	291202	R	XP_001349789.1	124512866	814011	<NULL_VALUE>	hydrolase, putative
NC_004331.2	293644	296809	D	XP_002808999.1	296005341	813874	<NULL_VALUE>	SAM dependent methyltransferase, putative
NC_004331.2	297380	298561	R	XP_001349791.1	124512870	814012	<NULL_VALUE>	26S proteasome regulatory subunit, putative
NC_004331.2	301190	314131	D	XP_002809000.1	296005343	813885	<NULL_VALUE>	MORN repeat protein, putative
NC_004331.2	315244	316986	R	XP_001349793.2	296005345	814013	<NULL_VALUE>	vacuolar ATP synthase subunit h, putative
NC_004331.2	318534	319937	R	XP_001349794.1	124512876	813896	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	321017	322219	R	XP_001349795.1	124512878	813907	<NULL_VALUE>	RED-like protein, putative
NC_004331.2	323675	325235	D	XP_002809001.1	296005347	813918	<NULL_VALUE>	U1 small nuclear ribonucleoprotein a, putative
NC_004331.2	325418	326574	R	XP_001349797.1	124512882	813925	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	328096	331131	D	XP_001349798.1	124512884	814014	<NULL_VALUE>	U3 small nucleolar RNA-associated protein 6, putative
NC_004331.2	331761	332729	R	XP_001349799.1	124512886	814015	<NULL_VALUE>	DNAJ protein, putative
NC_004331.2	333800	335692	D	XP_001349800.1	124512888	814016	<NULL_VALUE>	DEAD box helicase, putative
NC_004331.2	336055	337466	R	XP_001349801.1	124512890	814017	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	338392	338658	R	XP_001349802.1	124512892	814018	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	340130	342091	R	XP_001349803.1	124512894	814019	<NULL_VALUE>	DNA-directed RNA polymerase alpha chain, putative
NC_004331.2	344728	348435	D	XP_001349804.1	124512896	814020	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	348946	350991	R	XP_001349805.1	124512898	814021	<NULL_VALUE>	fork head domain protein, putative
NC_004331.2	352043	355021	R	XP_001349806.1	124512900	813926	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	356912	359404	D	XP_002809002.1	296005349	813927	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	360372	360830	D	XP_001349808.1	124512904	814022	<NULL_VALUE>	CCAAT-binding transcription factor, putative
NC_004331.2	361369	368698	R	XP_001349809.1	124512906	814023	cpsSII	carbamoyl phosphate synthetase
NC_004331.2	372463	372849	D	XP_001349810.1	124512908	814024	<NULL_VALUE>	40S ribosomal protein S27, putative
NC_004331.2	373690	392275	R	XP_002809003.1	296005351	813928	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	394060	395139	R	XP_001349812.1	124512912	813929	<NULL_VALUE>	proteinase inhibitor, putative
NC_004331.2	396937	401154	R	XP_002809004.1	296005353	813930	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	401780	403603	D	XP_001349815.1	124512918	814026	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	403991	406906	R	XP_002809005.1	296005355	813931	<NULL_VALUE>	recombinase, putative
NC_004331.2	408783	412304	R	XP_001349817.1	124512922	814027	<NULL_VALUE>	NUDIX hydrolase, putative
NC_004331.2	416120	417202	R	XP_001349818.1	124512924	813932	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	419024	420325	D	XP_001349819.1	124512926	814028	<NULL_VALUE>	60S ribosomal protein L24, putative
NC_004331.2	424433	427237	D	XP_001349820.1	124512928	813933	<NULL_VALUE>	deleted EC_number 2.7.1.37; protein phosphatase 2c-like protein, putative
NC_004331.2	427658	429844	R	XP_001349821.1	124512930	813934	<NULL_VALUE>	U4/U6 small nuclear ribonucleoprotein, putative
NC_004331.2	432094	436077	D	XP_001349822.1	124512932	814029	<NULL_VALUE>	HORMA domain protein, putative
NC_004331.2	436878	437507	R	XP_001349823.1	124512934	814030	<NULL_VALUE>	snornp protein gar1 homologue, putative
NC_004331.2	438712	439578	D	XP_001349824.1	124512936	814031	<NULL_VALUE>	ribosomal RNA methyltransferase, putative
NC_004331.2	440467	445485	D	XP_001349825.1	124512938	814032	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	445813	446860	R	XP_001349826.1	124512940	814033	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	447626	448303	D	XP_001349827.1	124512942	813935	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	449109	449870	D	XP_001349828.1	124512944	813936	<NULL_VALUE>	mitochondrial ATP synthase delta subunit, putative
NC_004331.2	450618	453617	D	XP_001349829.1	124512946	813937	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	454263	454838	D	XP_002809006.1	296005357	813938	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	455994	456737	R	XP_001349831.1	124512950	814034	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	459163	462570	D	XP_001349832.1	124512952	814035	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	463587	464204	R	XP_001349833.1	124512954	813939	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	465293	466754	R	XP_001349834.1	124512956	813940	Rab5b	Rab5b, GTPase
NC_004331.2	468434	468865	R	XP_001349835.1	124512958	814036	<NULL_VALUE>	RNA binding protein, putative
NC_004331.2	470797	475204	R	XP_001349836.1	124512960	813941	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	476425	477336	D	XP_001349837.1	124512962	814037	<NULL_VALUE>	mitochondrial ribosomal protein S15 precursor, putative
NC_004331.2	477626	478054	R	XP_001349838.1	124512964	813942	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	479555	481042	D	XP_001349839.1	124512966	814038	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	481701	483284	R	XP_001349840.1	124512968	813943	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	484407	485665	D	XP_001349841.1	124512970	814039	<NULL_VALUE>	ATP synthase gamma chain, mitochondrial precursor, putative
NC_004331.2	487713	489026	D	XP_001349842.1	124512972	814040	<NULL_VALUE>	clathrin-adaptor medium chain, putative
NC_004331.2	490129	491811	R	XP_001349843.2	296005359	814041	<NULL_VALUE>	26S proteasome regulatory subunit 7, putative
NC_004331.2	494655	496496	D	XP_001349844.1	124512976	814042	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	497736	498215	R	XP_001349845.1	124512978	813944	<NULL_VALUE>	cytochrome c2 precursor,putative
NC_004331.2	501992	505249	D	XP_001349846.1	124512980	813945	<NULL_VALUE>	m1-family aminopeptidase
NC_004331.2	508102	509937	D	XP_001349847.1	124512982	814043	vapA	vacuolar ATP synthase, catalytic subunit a
NC_004331.2	511598	512809	D	XP_001349848.1	124512984	814044	MCAT	malonyl CoA-acyl carrier protein transacylase precursor
NC_004331.2	513270	517528	R	XP_001349849.1	124512986	814045	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	518309	519569	D	XP_001349850.1	124512988	813946	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	519801	520643	R	XP_001349851.1	124512990	814046	<NULL_VALUE>	mitochondrial ribosomal protein S35 precursor, putative
NC_004331.2	521252	524638	D	XP_001349852.1	124512992	814047	<NULL_VALUE>	translation initiation factor IF-2, putative
NC_004331.2	527065	527262	R	XP_002809007.1	296005361	9222011	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	530178	531467	D	XP_001349853.1	124512994	814048	<NULL_VALUE>	branched-chain alpha keto-acid dehydrogenase, putative
NC_004331.2	532472	534160	R	XP_001349854.1	124512996	814049	<NULL_VALUE>	probable protein, unknown function
NC_004331.2	536904	544725	R	XP_001349855.1	124512998	814050	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	548788	553043	D	XP_002809008.1	296005363	813952	<NULL_VALUE>	asparagine-rich protein
NC_004331.2	553954	554453	R	XP_001349866.1	124513020	813953	<NULL_VALUE>	ubiquitin-like protein nedd8 homologue, putative
NC_004331.2	555769	556044	R	XP_001349867.1	124513022	813954	<NULL_VALUE>	hypothetical protein
NC_004331.2	556487	565189	D	XP_001349868.1	124513024	813955	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	566438	568435	D	XP_001349869.2	296005365	813956	<NULL_VALUE>	methionyl-tRNA formyltransferase, putative
NC_004331.2	568866	569737	D	XP_002809009.1	296005367	813957	<NULL_VALUE>	peptidyl-prolyl cis-trans isomerase, putative
NC_004331.2	570042	572534	R	XP_001349871.1	124513030	814055	<NULL_VALUE>	DEAD box helicase, putative
NC_004331.2	573371	578681	R	XP_001349872.1	124513032	814056	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	579728	585817	R	XP_001349873.1	124513034	814057	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	587217	588011	R	XP_001349874.2	296005369	813958	<NULL_VALUE>	septum formation protein MAF homologue, putative
NC_004331.2	589002	599400	R	XP_002809010.1	296005371	813960	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	600868	602070	R	XP_002809011.1	296005373	4794214	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	603185	606802	D	XP_001349876.1	124513040	813962	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	607996	610254	D	XP_001349877.1	124513042	813963	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	611534	619090	D	XP_001349878.1	124513044	814058	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	619333	620727	R	XP_001349879.1	124513046	813964	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	621589	622078	R	XP_001349880.1	124513048	814059	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	622893	623917	R	XP_001349881.1	124513050	814060	<NULL_VALUE>	cop-coated vesicle membrane protein p24 precursor, putative
NC_004331.2	624987	626213	D	XP_001349882.1	124513052	814061	PfLipL1	lipoate-protein ligase a, putative
NC_004331.2	626683	628877	R	XP_001349883.1	124513054	813965	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	629968	630646	R	XP_001349884.1	124513056	814062	<NULL_VALUE>	ubiquitin-like protein, putative
NC_004331.2	632538	634712	D	XP_001349885.1	124513058	813966	Ssl-like protein	TFIIH basal transcription factor subunit
NC_004331.2	637014	637814	D	XP_001349886.1	124513060	813967	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	638488	639591	D	XP_001349887.1	124513062	814063	PfPK9	serine/threonine protein kinase
NC_004331.2	639883	643092	R	XP_002809012.1	296005375	813968	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	644916	646594	D	XP_001349889.1	124513066	814064	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	648188	650713	R	XP_002809013.1	296005377	813969	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	652996	654040	R	XP_001349892.1	124513072	813972	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	655409	657461	R	XP_002809014.1	296005379	813973	<NULL_VALUE>	phosphatidylinositol synthase
NC_004331.2	658797	659747	D	XP_001349894.1	124513076	814065	<NULL_VALUE>	methyltransferase, putative
NC_004331.2	660220	661464	R	XP_001349895.2	296005381	814066	myb1	Myb1 protein
NC_004331.2	663943	668131	D	XP_001349896.1	124513080	813974	<NULL_VALUE>	exportin 1-like protein, putative
NC_004331.2	668562	670947	R	XP_002809015.1	296005383	813975	<NULL_VALUE>	protein kinase, putative
NC_004331.2	673919	678724	D	XP_001349898.1	124513084	814067	<NULL_VALUE>	Inositol polyphosphate kinase, putative
NC_004331.2	680241	681057	D	XP_001349899.1	124513086	814068	<NULL_VALUE>	ADP-ribosylation factor, putative
NC_004331.2	681565	682351	R	XP_002809016.1	296005385	9222012	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	683286	684678	D	XP_001349900.1	124513088	813976	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	686153	688873	D	XP_001349901.1	124513090	814069	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	691216	694327	D	XP_001349902.1	124513092	813977	ctP	cholinephosphate cytidylyltransferase
NC_004331.2	695934	698187	D	XP_001349903.1	124513094	814070	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	698420	700124	R	XP_001349904.1	124513096	813978	<NULL_VALUE>	sec20 homolog, putative
NC_004331.2	701249	704125	R	XP_002809017.1	296005387	813979	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	708548	710470	D	XP_001349907.1	124513102	814072	<NULL_VALUE>	Ubiquitin Carboxyl-terminal Hydrolase-like zinc finger protein
NC_004331.2	712146	715163	D	XP_001349906.1	124513100	814071	<NULL_VALUE>	DNA replication licensing factor MCM4-related
NC_004331.2	722162	730180	D	XP_001349908.1	124513104	814073	ApiAP2	transcription factor with AP2 domain(s), putative
NC_004331.2	731060	732494	R	XP_001349909.1	124513106	814074	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	733446	734063	D	XP_001349910.1	124513108	814075	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	734805	735074	R	XP_001349911.1	124513110	813980	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	735739	738269	D	XP_002809018.1	296005389	813981	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	738681	739154	R	XP_001349913.1	124513114	813982	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	740728	741655	D	XP_002809019.1	296005391	813983	<NULL_VALUE>	40S ribosomal protein S15/S19, putative
NC_004331.2	742127	745051	R	XP_001349915.1	124513118	813984	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	746148	746726	R	XP_001349916.1	124513120	813985	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	748588	749172	R	XP_001349917.1	124513122	813986	<NULL_VALUE>	ferredoxin, putative
NC_004331.2	750517	751719	D	XP_001349918.1	124513124	814076	<NULL_VALUE>	apicoplast glycerol-3-phosphate acyltransferase
NC_004331.2	754111	759633	D	XP_001349919.1	124513126	814077	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	760527	764340	R	XP_001349920.1	124513128	813987	<NULL_VALUE>	chromosome segregation protein, putative
NC_004331.2	766341	767971	D	XP_002809020.1	296005393	813988	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	768250	769851	D	XP_002809021.1	296005395	813650	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	770847	773096	R	XP_001349923.1	124513134	813651	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	774991	776946	R	XP_001349924.1	124513136	814078	<NULL_VALUE>	DnaJ/SEC63 protein, putative
NC_004331.2	780135	781880	D	XP_001349925.1	124513138	814079	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	784311	787193	D	XP_001349926.1	124513140	814080	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	789638	792049	D	XP_001349927.1	124513142	814081	<NULL_VALUE>	conserved protein, unknown function
NC_004331.2	792582	795188	R	XP_001349928.1	124513144	814082	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	796140	798554	R	XP_001349929.1	124513146	814083	<NULL_VALUE>	N2,N2-dimethylguanosine tRNA methyltransferase, putative
NC_004331.2	801913	806230	D	XP_001349930.1	124513148	813652	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	807420	807644	D	XP_001349931.1	124513150	814084	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	810388	815289	D	XP_001349932.1	124513152	814085	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	816023	818599	R	XP_001349933.1	124513154	813653	<NULL_VALUE>	ser/thr protein phosphatase 2A reulatory subunit A homologue
NC_004331.2	820942	821379	D	XP_001349934.1	124513156	813654	<NULL_VALUE>	probable protein, unknown function
NC_004331.2	822279	826739	R	XP_001349935.1	124513158	813655	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	829735	833511	D	XP_001349939.1	124513166	814087	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	834381	835509	R	XP_001349940.1	124513168	813659	<NULL_VALUE>	ATP-dependent Clp protease adaptor protein ClpS containing protein
NC_004331.2	836764	838647	D	XP_001349941.1	124513170	814088	<NULL_VALUE>	TBC domain containing protein
NC_004331.2	839049	841166	R	XP_002809022.1	296005397	813660	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	841872	842951	R	XP_001349943.1	124513174	814089	PfSPB	type I signal peptidase
NC_004331.2	843840	845312	D	XP_002809023.1	296005399	813661	PfSNAP23	SNARE protein, putative
NC_004331.2	847291	848584	D	XP_001349945.1	124513178	814090	Rab11a	Rab11a, GTPase
NC_004331.2	849863	854191	D	XP_001349946.1	124513180	814091	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	855133	856664	D	XP_001349947.1	124513182	814092	<NULL_VALUE>	dihydrolipamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex
NC_004331.2	857348	858145	R	XP_002809024.1	296005401	814093	<NULL_VALUE>	RRM containing cyclophilin
NC_004331.2	859500	861548	D	XP_001349949.1	124513186	814094	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	861643	872533	R	XP_002809025.1	296005403	813662	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	875466	876048	D	XP_001349951.1	124513190	813663	<NULL_VALUE>	conserved protein, unknown function
NC_004331.2	876422	886465	R	XP_001349952.1	124513192	813664	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	887472	889900	D	XP_001349953.1	124513194	813665	<NULL_VALUE>	DHHC-type zinc finger protein, putative
NC_004331.2	890307	894983	R	XP_001349954.1	124513196	813666	<NULL_VALUE>	3',5'-cyclic nucleotide phosphodiesterase
NC_004331.2	897917	901245	D	XP_002809026.1	296005405	813667	<NULL_VALUE>	calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1b
NC_004331.2	902584	905367	D	XP_001349956.1	124513200	813670	<NULL_VALUE>	splicing factor, putative
NC_004331.2	908704	909840	D	XP_001349957.1	124513202	814095	<NULL_VALUE>	SFT2-like protein, putative
NC_004331.2	911868	912746	R	XP_001349958.1	124513204	814096	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	916561	918795	D	XP_001349959.1	124513206	813671	<NULL_VALUE>	adenosine-diphosphatase
NC_004331.2	921172	929650	D	XP_001349960.1	124513208	813672	<NULL_VALUE>	SET domain protein, putative
NC_004331.2	931515	943771	D	XP_002809027.1	296005407	813674	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	944476	949486	R	XP_001349963.1	124513214	814097	<NULL_VALUE>	translation initiation factor EIF-2B subunit related
NC_004331.2	951356	952680	D	XP_001349964.1	124513216	813675	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	953355	955990	D	XP_001349965.1	124513218	813676	<NULL_VALUE>	DHHC-type zinc finger protein, putative
NC_004331.2	956158	957696	R	XP_001349966.1	124513220	814098	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	958420	959376	R	XP_002809028.1	296005409	813677	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	960367	960847	D	XP_001349968.1	124513224	813678	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	961414	963762	D	XP_002809029.1	296005411	813679	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	963862	964891	R	XP_001349970.1	124513228	814099	fabZ	beta-hydroxyacyl-ACP dehydratase precursor
NC_004331.2	965687	966481	R	XP_001349971.1	124513230	814100	<NULL_VALUE>	60S ribosomal protein L6, putative
NC_004331.2	968311	968999	R	XP_001349972.1	124513232	814101	<NULL_VALUE>	vacuolar ATP synthase subunit G, putative
NC_004331.2	970479	971537	D	XP_001349973.1	124513234	814102	<NULL_VALUE>	acetyltransferase, GNAT family, putative
NC_004331.2	972048	973237	R	XP_001349974.1	124513236	814103	<NULL_VALUE>	60S ribosomal protein L23a, putative
NC_004331.2	975604	977376	D	XP_001349975.1	124513238	814104	<NULL_VALUE>	plasmepsin V
NC_004331.2	979166	980422	D	XP_001349976.1	124513240	814105	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	982812	984002	D	XP_001349977.1	124513242	813681	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	984797	988858	R	XP_001349978.1	124513244	814106	<NULL_VALUE>	vacuolar protein sorting 52 homologue
NC_004331.2	989669	990799	D	XP_001349979.1	124513246	814107	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	991100	995479	R	XP_001349980.1	124513248	814108	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	997922	999463	D	XP_001349981.1	124513250	813682	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	1000301	1002083	R	XP_001349982.2	296005413	813683	<NULL_VALUE>	microfibril-associated protein homologue, putative
NC_004331.2	1002949	1019504	R	XP_001349983.1	124513254	813684	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	1021710	1022738	D	XP_001349984.1	124513256	814109	<NULL_VALUE>	MSF1-like protein, putative
NC_004331.2	1023461	1027944	R	XP_001349985.1	124513258	813685	<NULL_VALUE>	DEAD box helicase, putative
NC_004331.2	1028693	1033830	D	XP_001349986.1	124513260	814110	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1035101	1035838	D	XP_002809030.1	296005416	813686	PfYkt6.2	SNARE protein, putative
NC_004331.2	1036744	1038732	R	XP_001349988.1	124513264	814111	DHFS-FPGS	dihydrofolate synthase/folylpolyglutamate synthase
NC_004331.2	1041358	1042308	D	XP_001349989.1	124513266	814112	PfLDH	L-lactate dehydrogenase
NC_004331.2	1043056	1043289	R	XP_001349990.1	124513268	814113	<NULL_VALUE>	Lsm6 homologue, putative
NC_004331.2	1044753	1046066	R	XP_001349991.1	124513270	814114	<NULL_VALUE>	phosphoribosylpyrophosphate synthetase
NC_004331.2	1048049	1049560	R	XP_001349992.1	124513272	814115	malate dehydrogenase	oxidoreductase, putative
NC_004331.2	1051116	1051520	D	XP_002809031.1	296005418	9222025	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1052952	1063511	D	XP_001349993.1	124513274	813687	m26-32-10	conserved Plasmodium protein, unknown function
NC_004331.2	1064145	1066612	D	XP_001349994.1	124513276	813688	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1067298	1067886	D	XP_001349995.1	124513278	813689	<NULL_VALUE>	Tetratricopeptide repeat family protein, putative
NC_004331.2	1068251	1068836	R	XP_002809032.1	296005420	9221977	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1071347	1075948	D	XP_001349996.1	124513280	814116	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1076545	1084788	R	XP_002809033.1	296005422	813691	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1085987	1087062	R	XP_001349998.1	124513284	813692	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1087785	1089300	D	XP_001349999.1	124513286	813693	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1090530	1091528	R	XP_001350000.1	124513288	813694	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1092595	1094388	R	XP_001350001.1	124513290	814117	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1095754	1098665	R	XP_002809034.1	296005424	813695	<NULL_VALUE>	translation initiation factor EIF-2B gamma subunit, putative
NC_004331.2	1099690	1106037	R	XP_002809035.1	296005426	813696	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1108076	1122741	D	XP_002809036.1	296005428	814118	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1125481	1127109	D	XP_002809037.1	296005430	9222013	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1127637	1128962	R	XP_002809038.1	296005432	9221984	PfSyn18	Qa-SNARE protein, putative
NC_004331.2	1129564	1133247	R	XP_002809039.1	296005434	9222026	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004331.2	1134271	1138241	R	XP_002809040.1	296005436	813707	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1138759	1141762	R	XP_002809041.1	296005438	813706	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1143358	1144116	D	XP_001350025.1	124513338	813705	<NULL_VALUE>	Ribonuclease P protein subunit rpr, putative
NC_004331.2	1145920	1151307	D	XP_001350024.1	124513336	814131	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1152804	1153712	R	XP_001350023.1	124513334	814130	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1155223	1158106	D	XP_002809042.1	296005440	813704	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1159567	1160181	D	XP_001350021.1	124513330	814129	<NULL_VALUE>	nicotinic acid mononucleotide adenyltransferase
NC_004331.2	1160662	1161477	R	XP_001350020.1	124513328	814128	up-frameshift suppressor3, putative	upf3, putative
NC_004331.2	1162821	1164503	D	XP_001350019.1	124513326	814127	<NULL_VALUE>	ribose-phosphate pyrophosphokinase, putative
NC_004331.2	1174392	1181033	R	XP_001350018.1	124513324	813703	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004331.2	1184409	1185221	D	XP_001350017.1	124513322	814126	<NULL_VALUE>	proteasome subunit beta type 7 precursor, putative
NC_004331.2	1186820	1195402	D	XP_001350016.1	124513320	814125	<NULL_VALUE>	conserved Plasmodium protein, unknown function
